# Columns:
# 1: X
# 2: Y
# 3: computed depth
# 4: measured depth
# 5: difference between computed and measured depth
# frame: ./0000_depth.png
79 86 0.898593 0.929 -0.0304068
80 86 0.898931 0.931 -0.0320689
81 86 0.899269 0.932 -0.0327308
82 86 0.899608 0.932 -0.0323925
83 86 0.899946 0.931 -0.0310539
84 86 0.900285 0.935 -0.034715
85 86 0.900624 0.936 -0.0353759
86 86 0.900963 0.933 -0.0320365
87 86 0.901303 0.931 -0.0296969
88 86 0.901643 0.93 -0.028357
89 86 0.901983 0.93 -0.0280168
90 86 0.902324 0.931 -0.0286764
91 86 0.902664 0.929 -0.0263358
92 86 0.903005 0.93 -0.0269949
93 86 0.903346 0.93 -0.0266537
94 86 0.903688 0.932 -0.0283123
95 86 0.904029 0.934 -0.0299706
96 86 0.904371 0.936 -0.0316286
97 86 0.904714 0.933 -0.0282864
98 86 0.905056 0.933 -0.0279439
99 86 0.905399 0.931 -0.0256012
100 86 0.905742 0.94 -0.0342582
101 86 0.906085 0.934 -0.027915
102 86 0.906429 0.934 -0.0275715
103 86 0.906772 0.934 -0.0272277
104 86 0.907116 0.936 -0.0288837
105 86 0.907461 0.936 -0.0285394
106 86 0.907805 0.937 -0.0291948
107 86 0.90815 0.937 -0.02885
108 86 0.908495 0.937 -0.028505
109 86 0.90884 0.937 -0.0281596
110 86 0.909186 0.94 -0.030814
111 86 0.909532 0.937 -0.0274682
112 86 0.909878 0.936 -0.026122
113 86 0.910224 0.937 -0.0267757
114 86 0.910571 0.936 -0.025429
115 86 0.910918 0.936 -0.0250821
116 86 0.911265 0.936 -0.0247349
117 86 0.911613 0.938 -0.0263875
118 86 0.91196 0.939 -0.0270398
119 86 0.912308 0.939 -0.0266918
120 86 0.912656 0.939 -0.0263435
121 86 0.913005 0.939 -0.025995
122 86 0.913354 0.938 -0.0246463
123 86 0.913703 0.936 -0.0222972
124 86 0.914052 0.938 -0.0239479
125 86 0.914402 0.942 -0.0275983
126 86 0.914752 0.954 -0.0392485
127 86 0.915102 0.949 -0.0338984
128 86 0.915452 0.948 -0.032548
129 86 0.915803 0.949 -0.0331974
130 86 0.916154 0.948 -0.0318464
131 86 0.916505 0.947 -0.0304953
132 86 0.916856 0.948 -0.0311438
133 86 0.917208 0.95 -0.0327921
134 86 0.91756 0.949 -0.0314401
135 86 0.917912 0.948 -0.0300878
136 86 0.918265 0.944 -0.0257353
137 86 0.918618 0.945 -0.0263825
138 86 0.918971 0.945 -0.0260294
139 86 0.919324 0.946 -0.0266761
140 86 0.919678 0.947 -0.0273224
141 86 0.920031 0.948 -0.0279686
142 86 0.920386 0.947 -0.0266144
143 86 0.92074 0.947 -0.02626
144 86 0.921095 0.947 -0.0259052
145 86 0.92145 0.949 -0.0275503
146 86 0.921805 0.949 -0.027195
147 86 0.922161 0.949 -0.0268395
148 86 0.922516 0.949 -0.0264837
74 87 0.896941 0.923 -0.0260587
75 87 0.897278 0.925 -0.027722
76 87 0.897615 0.928 -0.0303852
77 87 0.897952 0.928 -0.0300481
78 87 0.898289 0.929 -0.0307107
79 87 0.898627 0.927 -0.0283731
80 87 0.898965 0.928 -0.0290352
81 87 0.899303 0.927 -0.0276971
82 87 0.899641 0.928 -0.0283587
83 87 0.89998 0.929 -0.0290201
84 87 0.900319 0.934 -0.0336812
85 87 0.900658 0.935 -0.034342
